,Customer_ID,Transaction_ID,Transaction_Date,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method,Region,Gender,Age,Unit_Cost,Total_Spent,Spending_Segment,Age_Segment,Demographics_Segment,profit,Year,Month,Day,Season,cross_sell_suggestions,Up_sell_Suggestions
4051,91,3679,2024-04-07,Sports,Misc,7.0,91.91,PayPal,Basra,Male,48,81.804,643.37,High,Adult,Male Adult,10.105999999999995,2024,4,7,Spring,,Personalized Miscellaneous Items
4052,1073,5826,2024-12-07,Beauty,Perfume,10.0,46.22,Cash,Mosul,Male,23,34.909,462.2,High,Young Adult,Male Young Adult,11.311,2024,12,7,Fall,,Limited Edition Perfume
4053,1366,8258,2024-04-21,Home Decor,Vase,4.0,68.07,Credit Card,Mosul,Female,35,51.006,272.28,Medium,Young Adult,Female Young Adult,17.063999999999993,2024,4,21,Spring,Flowers,
4054,1979,2246,2024-12-08,Sports,Misc,1.0,69.77,Cash,Najaf,Female,45,47.093,69.77,Low,Adult,Female Adult,22.676999999999992,2024,12,8,Fall,Personalized Accessories,
4055,201,2204,2024-02-04,Groceries,Misc,6.0,65.25,PayPal,Basra,Female,27,48.618,391.5,Medium,Young Adult,Female Young Adult,16.631999999999998,2024,2,4,Winter,Personalized Accessories,
4056,1822,3852,2024-02-20,Clothing,Jeans,2.0,53.21,Cash,Basra,Male,56,29.901,106.42,Medium,Senior,Male Senior,23.309,2024,2,20,Winter,Belt,
4057,512,4946,2024-09-19,Beauty,Mascara,3.0,95.45,Debit Card,Basra,Female,56,52.799,286.35,Medium,Senior,Female Senior,42.651,2024,9,19,Summer,Eyeliner,
4058,1081,2947,2024-10-16,Electronics,Smartphone,6.0,59.71,Debit Card,Baghdad,Female,21,38.496,358.26,Medium,Young Adult,Female Young Adult,21.214,2024,10,16,Fall,Screen Protector,
4059,1299,7343,2024-12-25,Groceries,Misc,3.0,83.03,Credit Card,Najaf,Female,28,74.362,249.09,Medium,Young Adult,Female Young Adult,8.668000000000006,2024,12,25,Fall,Personalized Accessories,
4060,360,6823,2024-07-18,Beauty,Perfume,1.0,47.1,Cash,Kirkuk,Female,57,39.689,47.1,Low,Senior,Female Senior,7.411000000000001,2024,7,18,Summer,Body Lotion,
4061,699,7172,2024-02-01,Clothing,T-Shirt,8.0,16.98,Debit Card,Basra,Male,57,11.42,135.84,Medium,Senior,Male Senior,5.5600000000000005,2024,2,1,Winter,Sneakers,
4062,1939,1322,2024-05-23,Sports,Misc,8.0,26.55,Credit Card,Mosul,Male,18,17.401,212.4,Medium,Adult,Male Adult,9.149000000000001,2024,5,23,Spring,Personalized Accessories,
4063,631,9360,2024-03-20,Books,Biography,4.0,41.59,Credit Card,Basra,Female,63,32.522,166.36,Medium,Senior,Female Senior,9.068000000000005,2024,3,20,Winter,Bookmark,
4064,142,7835,2024-05-23,Home Decor,Curtains,8.0,95.03,Cash,Kirkuk,Male,40,63.075,760.24,High,Adult,Male Adult,31.955,2024,5,23,Spring,,Designer Curtains
4065,522,8616,2024-01-17,Clothing,Dress,3.0,54.65,Credit Card,Kirkuk,Female,30,48.351,163.95,Medium,Young Adult,Female Young Adult,6.2989999999999995,2024,1,17,Winter,Jewelry,
4066,1429,5772,2024-04-25,Groceries,Misc,2.0,20.29,Credit Card,Erbil,Male,43,18.218,40.58,Low,Adult,Male Adult,2.071999999999999,2024,4,25,Spring,Personalized Accessories,
4067,502,2030,2024-02-02,Books,Textbook,5.0,17.63,Credit Card,Baghdad,Female,50,13.257,88.14999999999999,Low,Adult,Female Adult,4.372999999999999,2024,2,2,Winter,Notebook,
4068,921,3523,2023-12-30,Electronics,Laptop,9.0,33.78,Debit Card,Basra,Female,32,30.214,304.02,Medium,Young Adult,Female Young Adult,3.5660000000000025,2023,12,30,Fall,Laptop Bag,
4069,1113,2216,2024-03-26,Beauty,Lipstick,4.0,78.54,Cash,Najaf,Male,27,41.049,314.16,Medium,Young Adult,Male Young Adult,37.49100000000001,2024,3,26,Winter,Lip Balm,
4070,781,7033,2024-04-28,Clothing,Dress,4.0,87.64,Cash,Erbil,Male,33,77.082,350.56,Medium,Young Adult,Male Young Adult,10.558000000000007,2024,4,28,Spring,Jewelry,
4071,1633,4492,2024-03-14,Groceries,Misc,6.0,34.33,Cash,Baghdad,Female,29,28.681,205.98,Medium,Young Adult,Female Young Adult,5.648999999999997,2024,3,14,Winter,Personalized Accessories,
4072,1971,7808,2024-03-22,Home Decor,Curtains,5.0,6.03,Debit Card,Najaf,Male,35,3.916,30.150000000000002,Low,Young Adult,Male Young Adult,2.1140000000000003,2024,3,22,Winter,Matching Cushions,
4073,1413,9113,2024-03-07,Clothing,Jeans,6.0,67.36,Credit Card,Kirkuk,Female,58,48.717,404.15999999999997,Medium,Senior,Female Senior,18.643,2024,3,7,Winter,Belt,
4074,1358,8918,2024-09-11,Sports,Misc,2.0,48.63,Cash,Baghdad,Male,42,35.637,97.26,Low,Adult,Male Adult,12.993000000000002,2024,9,11,Summer,Personalized Accessories,
4075,82,9278,2024-02-24,Electronics,Headphones,6.0,44.58,Credit Card,Baghdad,Female,59,23.054,267.48,Medium,Senior,Female Senior,21.526,2024,2,24,Winter,Headphone Case,
4076,469,3148,2024-02-19,Home Decor,Candle,5.0,99.69,Cash,Erbil,Female,23,75.449,498.45,High,Young Adult,Female Young Adult,24.241,2024,2,19,Winter,,Scented Candle Set
4077,266,2840,2024-12-24,Books,Cookbook,8.0,8.5,Debit Card,Basra,Female,27,6.259,68.0,Low,Young Adult,Female Young Adult,2.2409999999999997,2024,12,24,Fall,Recipe Notebook,
4078,1045,7573,2024-07-06,Books,Cookbook,5.0,51.25,Debit Card,Najaf,Female,48,26.727,256.25,Medium,Adult,Female Adult,24.523,2024,7,6,Summer,Recipe Notebook,
4079,1345,7912,2024-06-11,Groceries,Misc,10.0,94.8,Debit Card,Kirkuk,Male,27,76.378,948.0,High,Young Adult,Male Young Adult,18.421999999999997,2024,6,11,Spring,,Personalized Miscellaneous Items
4080,776,9609,2024-03-23,Sports,Misc,5.0,22.94,PayPal,Kirkuk,Female,63,15.54,114.7,Medium,Senior,Female Senior,7.400000000000002,2024,3,23,Winter,Personalized Accessories,
4081,525,3191,2024-02-02,Beauty,Foundation,4.0,52.64,Credit Card,Mosul,Female,54,32.162,210.56,Medium,Senior,Female Senior,20.478,2024,2,2,Winter,Makeup Brush,
4082,140,9356,2024-07-22,Clothing,T-Shirt,4.0,25.42,Credit Card,Baghdad,Female,36,14.741,101.68,Medium,Adult,Female Adult,10.679000000000002,2024,7,22,Summer,Sneakers,
4083,939,7268,2024-04-15,Beauty,Lipstick,7.0,78.3,Credit Card,Kirkuk,Male,24,50.07,548.1,High,Young Adult,Male Young Adult,28.229999999999997,2024,4,15,Spring,,Luxury Lipstick Set
4084,257,3191,2024-02-06,Electronics,Smartphone,7.0,85.9,Cash,Mosul,Female,34,73.09,601.3000000000001,High,Young Adult,Female Young Adult,12.810000000000002,2024,2,6,Winter,,Premium Smartphone Model
4085,359,5192,2024-07-10,Sports,Misc,7.0,89.81,PayPal,Baghdad,Male,53,78.325,628.6700000000001,High,Senior,Male Senior,11.485,2024,7,10,Summer,,Personalized Miscellaneous Items
4086,152,6891,2024-12-05,Beauty,Perfume,5.0,67.31,Cash,Mosul,Male,47,53.943,336.55,Medium,Adult,Male Adult,13.367000000000004,2024,12,5,Fall,Body Lotion,
4087,454,9725,2024-04-21,Beauty,Perfume,9.0,29.86,Credit Card,Basra,Male,27,19.576,268.74,Medium,Young Adult,Male Young Adult,10.283999999999999,2024,4,21,Spring,Body Lotion,
4088,902,5470,2024-03-20,Electronics,Headphones,3.0,27.19,Cash,Basra,Male,54,17.325,81.57000000000001,Low,Senior,Male Senior,9.865000000000002,2024,3,20,Winter,Headphone Case,
4089,1205,4696,2024-07-05,Groceries,Misc,10.0,65.31,Cash,Najaf,Male,52,44.44,653.1,High,Senior,Male Senior,20.870000000000005,2024,7,5,Summer,,Personalized Miscellaneous Items
4090,408,9914,2024-06-17,Groceries,Misc,3.0,39.3,Credit Card,Erbil,Female,53,26.276,117.89999999999999,Medium,Senior,Female Senior,13.023999999999997,2024,6,17,Spring,Personalized Accessories,
4091,423,7953,2024-09-07,Clothing,T-Shirt,6.0,66.14,Credit Card,Najaf,Male,24,41.799,396.84000000000003,Medium,Young Adult,Male Young Adult,24.341,2024,9,7,Summer,Sneakers,
4092,413,8565,2024-10-25,Groceries,Misc,5.0,61.06,Cash,Basra,Male,30,34.324,305.3,Medium,Young Adult,Male Young Adult,26.736000000000004,2024,10,25,Fall,Personalized Accessories,
4093,492,7682,2024-11-13,Home Decor,Vase,6.0,15.72,Cash,Baghdad,Male,26,10.274,94.32000000000001,Low,Young Adult,Male Young Adult,5.4460000000000015,2024,11,13,Fall,Flowers,
4094,1566,5139,2024-09-09,Groceries,Misc,5.0,76.66,Debit Card,Baghdad,Male,30,38.411,383.29999999999995,Medium,Young Adult,Male Young Adult,38.248999999999995,2024,9,9,Summer,Personalized Accessories,
4095,1199,2168,2024-12-22,Clothing,Jacket,3.0,59.65,PayPal,Mosul,Female,58,45.32,178.95,Medium,Senior,Female Senior,14.329999999999998,2024,12,22,Fall,Scarf,
4096,1106,9284,2023-12-31,Home Decor,Candle,2.0,94.12,Cash,Basra,Female,18,64.524,188.24,Medium,Adult,Female Adult,29.596000000000004,2023,12,31,Fall,Candle Holder,
4097,20,2187,2024-09-07,Groceries,Misc,6.0,98.72,Cash,Erbil,Male,45,87.844,592.3199999999999,High,Adult,Male Adult,10.876000000000005,2024,9,7,Summer,,Personalized Miscellaneous Items
4098,49,5137,2024-01-05,Beauty,Perfume,4.0,16.6,PayPal,Mosul,Female,21,14.67,66.4,Low,Young Adult,Female Young Adult,1.9300000000000015,2024,1,5,Winter,Body Lotion,
4099,1735,8584,2024-01-01,Books,Novel,8.0,12.61,Credit Card,Erbil,Female,52,10.687,100.88,Medium,Senior,Female Senior,1.923,2024,1,1,Winter,Bookmark,
4100,1223,7354,2024-09-02,Electronics,Smartphone,2.0,54.42,Cash,Kirkuk,Male,37,48.468,108.84,Medium,Adult,Male Adult,5.951999999999998,2024,9,2,Summer,Screen Protector,
4101,189,6448,2024-01-22,Beauty,Foundation,1.0,77.15,Debit Card,Basra,Female,41,55.978,77.15,Low,Adult,Female Adult,21.172000000000004,2024,1,22,Winter,Makeup Brush,
4102,1411,7711,2024-07-24,Sports,Misc,4.0,60.14,Debit Card,Kirkuk,Female,63,30.158,240.56,Medium,Senior,Female Senior,29.982,2024,7,24,Summer,Personalized Accessories,
4103,1692,2411,2024-04-21,Clothing,Jeans,10.0,10.99,Credit Card,Kirkuk,Female,55,8.263,109.9,Medium,Senior,Female Senior,2.7270000000000003,2024,4,21,Spring,Belt,
4104,101,2726,2024-03-09,Home Decor,Lamp,4.0,96.84,Credit Card,Baghdad,Female,42,51.248,387.36,Medium,Adult,Female Adult,45.592000000000006,2024,3,9,Winter,Light Bulb,
4105,1774,1886,2024-04-24,Sports,Misc,6.0,34.68,PayPal,Kirkuk,Male,63,20.416,208.07999999999998,Medium,Senior,Male Senior,14.264,2024,4,24,Spring,Personalized Accessories,
4106,1931,4793,2024-03-15,Home Decor,Candle,2.0,20.03,PayPal,Mosul,Female,19,13.75,40.06,Low,Young Adult,Female Young Adult,6.280000000000001,2024,3,15,Winter,Candle Holder,
4107,1190,1594,2024-02-19,Sports,Misc,9.0,87.41,Credit Card,Basra,Male,38,63.691,786.6899999999999,High,Adult,Male Adult,23.718999999999994,2024,2,19,Winter,,Personalized Miscellaneous Items
4108,1751,6195,2024-10-09,Groceries,Misc,3.0,50.61,Credit Card,Erbil,Female,57,41.169,151.82999999999998,Medium,Senior,Female Senior,9.441000000000003,2024,10,9,Fall,Personalized Accessories,
4109,1598,6547,2024-02-22,Groceries,Misc,9.0,40.16,Cash,Baghdad,Male,25,34.404,361.43999999999994,Medium,Young Adult,Male Young Adult,5.755999999999993,2024,2,22,Winter,Personalized Accessories,
4110,262,6565,2024-06-27,Clothing,T-Shirt,7.0,81.43,Credit Card,Najaf,Female,18,58.864,570.01,High,Adult,Female Adult,22.56600000000001,2024,6,27,Spring,,Branded T-Shirt
4111,1222,2874,2024-02-17,Books,Novel,4.0,97.05,Debit Card,Kirkuk,Male,62,80.617,388.2,Medium,Senior,Male Senior,16.432999999999993,2024,2,17,Winter,Bookmark,
4112,1701,9159,2024-08-08,Electronics,Headphones,4.0,24.8,PayPal,Erbil,Female,51,21.508,99.2,Low,Senior,Female Senior,3.2920000000000016,2024,8,8,Summer,Headphone Case,
4113,1862,2098,2024-06-27,Groceries,Misc,3.0,71.67,Debit Card,Erbil,Female,48,41.158,215.01,Medium,Adult,Female Adult,30.512,2024,6,27,Spring,Personalized Accessories,
4114,1139,8276,2024-02-08,Groceries,Misc,4.0,69.08,Cash,Najaf,Male,25,45.609,276.32,Medium,Young Adult,Male Young Adult,23.470999999999997,2024,2,8,Winter,Personalized Accessories,
4115,162,2678,2024-09-06,Home Decor,Candle,3.0,86.88,Cash,Basra,Male,41,61.138,260.64,Medium,Adult,Male Adult,25.741999999999997,2024,9,6,Summer,Candle Holder,
4116,348,2304,2024-05-14,Home Decor,Candle,10.0,9.75,PayPal,Basra,Female,52,8.122,97.5,Low,Senior,Female Senior,1.6280000000000001,2024,5,14,Spring,Candle Holder,
4117,1119,3296,2024-03-27,Beauty,Foundation,4.0,13.2,PayPal,Erbil,Female,47,11.121,52.8,Low,Adult,Female Adult,2.078999999999999,2024,3,27,Winter,Makeup Brush,
4118,820,6023,2024-10-17,Electronics,Laptop,8.0,72.7,Debit Card,Baghdad,Female,49,62.551,581.6,High,Adult,Female Adult,10.149000000000001,2024,10,17,Fall,,Premium Business Laptop
4119,104,4281,2024-06-11,Groceries,Misc,6.0,28.53,Cash,Kirkuk,Female,50,16.243,171.18,Medium,Adult,Female Adult,12.287000000000003,2024,6,11,Spring,Personalized Accessories,
4120,1879,8747,2024-07-24,Clothing,Jeans,5.0,93.84,PayPal,Baghdad,Female,52,74.158,469.20000000000005,High,Senior,Female Senior,19.682000000000002,2024,7,24,Summer,,Designer Jeans
4121,1394,4352,2024-07-16,Clothing,Jacket,8.0,47.56,Debit Card,Kirkuk,Female,60,32.822,380.48,Medium,Senior,Female Senior,14.738,2024,7,16,Summer,Scarf,
4122,424,4605,2024-12-18,Beauty,Foundation,7.0,98.48,Debit Card,Najaf,Female,28,67.058,689.36,High,Young Adult,Female Young Adult,31.421999999999997,2024,12,18,Fall,,Long-Lasting Foundation
4123,23,1445,2024-06-02,Home Decor,Lamp,9.0,14.67,Credit Card,Mosul,Female,25,8.254,132.03,Medium,Young Adult,Female Young Adult,6.416,2024,6,2,Spring,Light Bulb,
4124,1764,4031,2024-11-24,Beauty,Mascara,5.0,97.26,Debit Card,Basra,Female,51,83.091,486.3,High,Senior,Female Senior,14.169000000000011,2024,11,24,Fall,,Waterproof Mascara
4125,819,3222,2024-08-23,Groceries,Misc,2.0,61.6,PayPal,Erbil,Male,33,41.046,123.2,Medium,Young Adult,Male Young Adult,20.554000000000002,2024,8,23,Summer,Personalized Accessories,
4126,1758,6983,2024-10-19,Clothing,Jeans,3.0,49.75,Debit Card,Kirkuk,Male,21,31.91,149.25,Medium,Young Adult,Male Young Adult,17.84,2024,10,19,Fall,Belt,
4127,1092,7301,2024-05-31,Home Decor,Vase,5.0,16.82,Cash,Erbil,Female,50,12.916,84.1,Low,Adult,Female Adult,3.904,2024,5,31,Spring,Flowers,
4128,1674,7989,2024-07-05,Electronics,Camera,1.0,26.04,Credit Card,Mosul,Male,28,21.727,26.04,Low,Young Adult,Male Young Adult,4.312999999999999,2024,7,5,Summer,Camera Bag,
4129,387,5190,2024-08-14,Home Decor,Lamp,5.0,52.23,Cash,Basra,Female,59,40.448,261.15,Medium,Senior,Female Senior,11.781999999999996,2024,8,14,Summer,Light Bulb,
4130,1270,7880,2024-08-09,Home Decor,Candle,2.0,66.37,PayPal,Kirkuk,Female,38,47.088,132.74,Medium,Adult,Female Adult,19.282000000000004,2024,8,9,Summer,Candle Holder,
4131,642,4426,2024-02-12,Groceries,Misc,5.0,75.4,Credit Card,Erbil,Male,38,54.381,377.0,Medium,Adult,Male Adult,21.019000000000005,2024,2,12,Winter,Personalized Accessories,
4132,1205,8072,2024-09-29,Books,Cookbook,10.0,99.48,Debit Card,Basra,Female,39,74.974,994.8000000000001,High,Adult,Female Adult,24.506,2024,9,29,Summer,,Premium Cookbook with Video Tutorials
4133,167,6901,2024-10-26,Electronics,Smartphone,3.0,17.36,Cash,Najaf,Female,36,9.833,52.08,Low,Adult,Female Adult,7.526999999999999,2024,10,26,Fall,Screen Protector,
4134,646,4588,2024-06-30,Sports,Misc,8.0,73.04,PayPal,Mosul,Male,38,44.561,584.32,High,Adult,Male Adult,28.479000000000006,2024,6,30,Spring,,Personalized Miscellaneous Items
4135,686,7106,2024-12-11,Sports,Misc,7.0,33.92,Credit Card,Baghdad,Female,65,19.803,237.44,Medium,Senior,Female Senior,14.117,2024,12,11,Fall,Personalized Accessories,
4136,1245,9664,2024-04-19,Sports,Misc,2.0,90.34,Credit Card,Basra,Female,29,81.168,180.68,Medium,Young Adult,Female Young Adult,9.171999999999997,2024,4,19,Spring,Personalized Accessories,
4137,557,7072,2024-06-24,Beauty,Mascara,3.0,98.68,Cash,Kirkuk,Male,53,75.25,296.04,Medium,Senior,Male Senior,23.430000000000007,2024,6,24,Spring,Eyeliner,
4138,1820,8717,2024-10-16,Books,Biography,10.0,55.17,PayPal,Kirkuk,Male,53,28.866,551.7,High,Senior,Male Senior,26.304000000000002,2024,10,16,Fall,,Collector's Edition Biography
4139,1937,8695,2024-06-11,Groceries,Misc,7.0,86.55,PayPal,Erbil,Male,57,56.065,605.85,High,Senior,Male Senior,30.485,2024,6,11,Spring,,Personalized Miscellaneous Items
4140,244,4510,2024-08-07,Beauty,Foundation,6.0,15.63,Debit Card,Erbil,Male,29,8.035,93.78,Low,Young Adult,Male Young Adult,7.595000000000001,2024,8,7,Summer,Makeup Brush,
4141,1984,7589,2024-10-25,Sports,Misc,1.0,93.02,PayPal,Baghdad,Male,63,74.495,93.02,Low,Senior,Male Senior,18.52499999999999,2024,10,25,Fall,Personalized Accessories,
4142,1838,4626,2024-03-27,Home Decor,Curtains,7.0,50.44,Debit Card,Najaf,Female,61,41.187,353.08,Medium,Senior,Female Senior,9.253,2024,3,27,Winter,Matching Cushions,
4143,1317,7386,2024-06-19,Beauty,Lipstick,6.0,67.03,PayPal,Najaf,Male,61,41.774,402.18,Medium,Senior,Male Senior,25.256,2024,6,19,Spring,Lip Balm,
4144,1867,4748,2024-05-06,Beauty,Foundation,3.0,59.61,Cash,Erbil,Male,19,47.362,178.82999999999998,Medium,Young Adult,Male Young Adult,12.247999999999998,2024,5,6,Spring,Makeup Brush,
4145,803,9352,2024-09-02,Groceries,Misc,10.0,79.33,Debit Card,Kirkuk,Male,18,54.896,793.3,High,Adult,Male Adult,24.433999999999997,2024,9,2,Summer,,Personalized Miscellaneous Items
4146,741,2628,2024-12-10,Books,Biography,6.0,96.85,Credit Card,Baghdad,Female,62,74.985,581.0999999999999,High,Senior,Female Senior,21.864999999999995,2024,12,10,Fall,,Collector's Edition Biography
4147,1851,3194,2024-03-03,Books,Cookbook,3.0,39.26,Debit Card,Najaf,Male,32,25.034,117.78,Medium,Young Adult,Male Young Adult,14.225999999999999,2024,3,3,Winter,Recipe Notebook,
4148,657,2898,2024-02-04,Sports,Misc,5.0,35.68,Cash,Basra,Male,43,26.835,178.4,Medium,Adult,Male Adult,8.844999999999999,2024,2,4,Winter,Personalized Accessories,
4149,1163,9364,2024-08-28,Books,Novel,9.0,92.65,Credit Card,Baghdad,Female,54,72.285,833.85,High,Senior,Female Senior,20.36500000000001,2024,8,28,Summer,,Special Edition or Signed Copy
4150,1381,2690,2024-07-04,Sports,Misc,10.0,42.24,Credit Card,Kirkuk,Male,41,22.775,422.40000000000003,Medium,Adult,Male Adult,19.465000000000003,2024,7,4,Summer,Personalized Accessories,
4151,1370,8829,2024-10-18,Groceries,Misc,5.0,40.73,PayPal,Basra,Male,20,30.523,203.64999999999998,Medium,Young Adult,Male Young Adult,10.206999999999997,2024,10,18,Fall,Personalized Accessories,
4152,844,6089,2024-04-20,Clothing,T-Shirt,5.0,28.94,Debit Card,Najaf,Female,62,18.528,144.70000000000002,Medium,Senior,Female Senior,10.412000000000003,2024,4,20,Spring,Sneakers,
4153,546,4706,2024-06-28,Sports,Misc,9.0,41.46,Cash,Kirkuk,Female,37,31.895,373.14,Medium,Adult,Female Adult,9.565000000000001,2024,6,28,Spring,Personalized Accessories,
4154,209,5229,2024-06-22,Books,Novel,8.0,8.96,Credit Card,Erbil,Female,41,6.813,71.68,Low,Adult,Female Adult,2.147000000000001,2024,6,22,Spring,Bookmark,
4155,752,3732,2024-05-18,Home Decor,Candle,10.0,80.34,Credit Card,Najaf,Male,58,49.411,803.4000000000001,High,Senior,Male Senior,30.929000000000002,2024,5,18,Spring,,Scented Candle Set
4156,202,3439,2024-01-02,Electronics,Laptop,9.0,28.79,PayPal,Najaf,Female,25,17.433,259.11,Medium,Young Adult,Female Young Adult,11.357,2024,1,2,Winter,Laptop Bag,
4157,1369,4633,2024-05-16,Books,Textbook,5.0,38.74,Credit Card,Kirkuk,Male,55,21.474,193.70000000000002,Medium,Senior,Male Senior,17.266000000000002,2024,5,16,Spring,Notebook,
4158,1301,6764,2024-07-29,Home Decor,Curtains,8.0,70.64,Cash,Mosul,Female,48,52.27,565.12,High,Adult,Female Adult,18.369999999999997,2024,7,29,Summer,,Designer Curtains
4159,1749,1082,2024-01-18,Groceries,Misc,4.0,72.23,PayPal,Erbil,Male,53,37.386,288.92,Medium,Senior,Male Senior,34.844,2024,1,18,Winter,Personalized Accessories,
4160,1699,5719,2024-07-07,Beauty,Lipstick,7.0,50.36,Debit Card,Mosul,Female,48,30.763,352.52,Medium,Adult,Female Adult,19.596999999999998,2024,7,7,Summer,Lip Balm,
4161,373,4598,2024-10-12,Books,Novel,5.0,16.81,Cash,Baghdad,Male,51,14.435,84.05,Low,Senior,Male Senior,2.3749999999999982,2024,10,12,Fall,Bookmark,
4162,330,6442,2024-12-12,Electronics,Headphones,2.0,8.6,PayPal,Basra,Male,39,7.687,17.2,Low,Adult,Male Adult,0.9129999999999994,2024,12,12,Fall,Headphone Case,
4163,676,7929,2024-01-12,Books,Biography,9.0,14.51,Credit Card,Kirkuk,Male,33,11.62,130.59,Medium,Young Adult,Male Young Adult,2.8900000000000006,2024,1,12,Winter,Bookmark,
4164,965,7143,2024-01-04,Sports,Misc,10.0,65.0,Credit Card,Najaf,Male,26,47.263,650.0,High,Young Adult,Male Young Adult,17.737000000000002,2024,1,4,Winter,,Personalized Miscellaneous Items
4165,1175,3560,2024-07-12,Home Decor,Candle,7.0,47.22,Cash,Erbil,Female,39,37.204,330.53999999999996,Medium,Adult,Female Adult,10.015999999999998,2024,7,12,Summer,Candle Holder,
4166,436,4011,2024-06-04,Electronics,Headphones,5.0,44.3,PayPal,Erbil,Male,20,33.101,221.5,Medium,Young Adult,Male Young Adult,11.198999999999998,2024,6,4,Spring,Headphone Case,
4167,890,6645,2024-02-28,Groceries,Misc,8.0,31.83,Credit Card,Najaf,Male,51,26.304,254.64,Medium,Senior,Male Senior,5.526,2024,2,28,Winter,Personalized Accessories,
4168,1598,8669,2024-07-27,Beauty,Mascara,3.0,80.56,Debit Card,Basra,Female,65,44.847,241.68,Medium,Senior,Female Senior,35.713,2024,7,27,Summer,Eyeliner,
4169,1291,8912,2024-10-24,Sports,Misc,9.0,28.35,PayPal,Baghdad,Female,44,20.55,255.15,Medium,Adult,Female Adult,7.800000000000001,2024,10,24,Fall,Personalized Accessories,
4170,1092,4343,2024-09-18,Groceries,Misc,4.0,19.16,Debit Card,Basra,Male,44,11.833,76.64,Low,Adult,Male Adult,7.327,2024,9,18,Summer,Personalized Accessories,
4171,570,5491,2024-04-27,Electronics,Smartphone,5.0,10.28,PayPal,Baghdad,Female,24,5.88,51.4,Low,Young Adult,Female Young Adult,4.3999999999999995,2024,4,27,Spring,Screen Protector,
4172,800,2048,2024-12-05,Groceries,Misc,5.0,56.75,Debit Card,Baghdad,Female,39,50.108,283.75,Medium,Adult,Female Adult,6.642000000000003,2024,12,5,Fall,Personalized Accessories,
4173,1827,8748,2024-09-20,Home Decor,Lamp,2.0,29.08,PayPal,Baghdad,Female,51,22.015,58.16,Low,Senior,Female Senior,7.064999999999998,2024,9,20,Summer,Light Bulb,
4174,1345,1645,2024-06-15,Clothing,T-Shirt,2.0,60.06,Cash,Mosul,Female,30,32.549,120.12,Medium,Young Adult,Female Young Adult,27.511000000000003,2024,6,15,Spring,Sneakers,
4175,492,6070,2024-12-20,Groceries,Misc,4.0,87.25,Cash,Najaf,Female,33,57.625,349.0,Medium,Young Adult,Female Young Adult,29.625,2024,12,20,Fall,Personalized Accessories,
4176,1137,9467,2024-02-06,Sports,Misc,7.0,24.97,Cash,Najaf,Female,64,12.907,174.79,Medium,Senior,Female Senior,12.062999999999999,2024,2,6,Winter,Personalized Accessories,
4177,516,4643,2024-08-06,Groceries,Misc,10.0,60.36,PayPal,Kirkuk,Male,36,45.208,603.6,High,Adult,Male Adult,15.152000000000001,2024,8,6,Summer,,Personalized Miscellaneous Items
4178,1158,3678,2024-06-05,Groceries,Misc,1.0,77.93,Debit Card,Baghdad,Male,55,55.16,77.93,Low,Senior,Male Senior,22.77000000000001,2024,6,5,Spring,Personalized Accessories,
4179,212,4323,2024-05-19,Groceries,Misc,1.0,36.21,Debit Card,Najaf,Male,52,23.021,36.21,Low,Senior,Male Senior,13.189,2024,5,19,Spring,Personalized Accessories,
4180,1155,6325,2024-10-18,Books,Cookbook,4.0,57.72,Debit Card,Kirkuk,Female,50,45.624,230.88,Medium,Adult,Female Adult,12.095999999999997,2024,10,18,Fall,Recipe Notebook,
4181,1380,5879,2024-10-12,Books,Textbook,2.0,72.23,Debit Card,Mosul,Male,36,46.359,144.46,Medium,Adult,Male Adult,25.871000000000002,2024,10,12,Fall,Notebook,
4182,457,4695,2024-11-05,Electronics,Headphones,8.0,22.26,Credit Card,Basra,Female,52,11.401,178.08,Medium,Senior,Female Senior,10.859000000000002,2024,11,5,Fall,Headphone Case,
4183,267,4632,2024-12-07,Beauty,Foundation,9.0,49.77,Cash,Basra,Female,51,31.697,447.93,High,Senior,Female Senior,18.073000000000004,2024,12,7,Fall,,Long-Lasting Foundation
4184,391,9617,2024-03-01,Electronics,Smartphone,7.0,46.79,PayPal,Najaf,Female,54,26.131,327.53,Medium,Senior,Female Senior,20.659,2024,3,1,Winter,Screen Protector,
4185,1705,4765,2024-01-05,Home Decor,Lamp,4.0,45.67,PayPal,Mosul,Male,52,33.17,182.68,Medium,Senior,Male Senior,12.5,2024,1,5,Winter,Light Bulb,
4186,1241,8337,2024-07-23,Books,Biography,2.0,89.02,PayPal,Mosul,Male,20,78.038,178.04,Medium,Young Adult,Male Young Adult,10.982,2024,7,23,Summer,Bookmark,
4187,184,3881,2024-12-06,Groceries,Misc,4.0,35.16,Debit Card,Baghdad,Male,42,28.547,140.64,Medium,Adult,Male Adult,6.612999999999996,2024,12,6,Fall,Personalized Accessories,
4188,1411,1828,2024-03-23,Books,Novel,1.0,42.75,PayPal,Erbil,Female,40,32.748,42.75,Low,Adult,Female Adult,10.002000000000002,2024,3,23,Winter,Bookmark,
4189,1342,2943,2024-11-02,Electronics,Camera,5.0,95.47,PayPal,Kirkuk,Female,56,52.122,477.35,High,Senior,Female Senior,43.348,2024,11,2,Fall,,Mirrorless Camera
