Customer_ID,Transaction_ID,Transaction_Date,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method,Region,Gender,Age,Unit_Cost
1096,7763,2024-06-25,Books,Cookbook,7,17.64,Debit Card,Najaf,Female,60,11.573
1402,6454,2024-04-07,Beauty,Foundation,5,63.15,PayPal,Mosul,Female,34,41.257
1027,7125,2024-01-20,Sports,Misc,2,17.61,Credit Card,Baghdad,Male,48,10.19
512,2161,2024-03-25,Home Decor,Vase,1,74.44,PayPal,Kirkuk,Female,25,51.817
213,7820,2024-05-17,Books,Novel,10,12.66,Debit Card,Baghdad,Male,26,9.516
1621,7332,2024-02-10,Beauty,Perfume,6,17.33,PayPal,Najaf,Female,64,11.883
147,9357,2024-09-06,Groceries,Misc,8,23.96,Cash,Mosul,Female,23,16.78
242,1720,2024-08-13,Beauty,Mascara,9,96.28,Debit Card,Mosul,Male,57,59.382
529,4918,2024-09-21,Electronics,Camera,1,84.87,Debit Card,Basra,Female,32,55.507
877,5542,2024-08-18,Electronics,Laptop,10,32.39,Cash,Baghdad,Male,39,19.943
281,1528,2024-09-02,Groceries,Misc,8,23.09,Credit Card,Najaf,Male,56,20.746
342,5862,2024-10-05,Clothing,T-Shirt,6,48.1,Cash,Najaf,Female,61,39.651
1598,4509,2024-01-27,Beauty,Foundation,7,8.12,Cash,Kirkuk,Female,29,6.323
1633,8638,2024-10-17,Beauty,Foundation,4,6.84,Cash,Baghdad,Female,22,3.691
1915,9085,2024-06-21,Home Decor,Lamp,7,90.13,PayPal,Najaf,Female,31,55.699
291,9500,2024-11-29,Books,Textbook,9,35.25,Credit Card,Baghdad,Female,27,30.652
1003,4618,2024-01-10,Clothing,Jacket,8,43.65,Credit Card,Basra,Female,39,24.765
1285,2550,2024-10-17,Groceries,Misc,7,77.25,Debit Card,Basra,Male,24,42.126
1552,1833,2024-11-30,Sports,Misc,8,46.31,Debit Card,Erbil,Female,31,29.63
1768,9933,2024-09-21,Electronics,Camera,1,23.3,Credit Card,Basra,Male,41,17.94
112,5416,2024-07-19,Electronics,Laptop,6,33.82,Debit Card,Kirkuk,Female,48,21.459
197,6680,2024-07-15,Groceries,Misc,4,80.91,Credit Card,Kirkuk,Male,32,62.753
236,4249,2024-06-03,Beauty,Lipstick,9,52.43,PayPal,Kirkuk,Male,61,26.287
188,9672,2024-10-19,Beauty,Foundation,2,14.75,Credit Card,Kirkuk,Male,62,12.496
1399,5911,2024-07-25,Books,Cookbook,8,65.27,Cash,Kirkuk,Female,61,50.854
57,8284,2024-07-23,Home Decor,Vase,2,43.55,Credit Card,Mosul,Male,55,38.05
1766,2598,2024-04-16,Home Decor,Vase,6,88.21,Cash,Kirkuk,Female,59,60.671
736,8238,2024-10-17,Sports,Misc,2,47.01,Credit Card,Erbil,Female,38,33.531
1635,3613,2024-04-03,Beauty,Lipstick,10,88.2,PayPal,Kirkuk,Male,30,75.71
1425,2467,2024-12-11,Groceries,Misc,6,17.17,Debit Card,Kirkuk,Female,22,9.228
1337,3738,2024-10-24,Beauty,Perfume,6,56.66,Cash,Mosul,Female,51,37.073
1594,9494,2024-12-22,Books,Biography,5,76.59,Credit Card,Basra,Female,37,42.12
107,2921,2024-12-15,Home Decor,Lamp,10,44.37,PayPal,Baghdad,Female,56,36.221
1789,7418,2024-06-03,Electronics,Laptop,5,84.2,PayPal,Erbil,Male,29,68.714
952,4908,2024-05-12,Beauty,Perfume,7,40.82,PayPal,Mosul,Female,27,35.298
1819,6222,2024-03-10,Clothing,Jacket,8,60.95,Debit Card,Mosul,Male,63,53.877
1031,3665,2024-06-16,Electronics,Laptop,1,30.77,Credit Card,Baghdad,Male,30,26.979
1584,7705,2024-12-07,Groceries,Misc,3,15.42,Credit Card,Najaf,Male,44,13.391
623,6407,2024-09-06,Groceries,Misc,2,62.84,Debit Card,Basra,Male,40,43.59
1583,2595,2024-08-04,Clothing,Jeans,10,10.37,Debit Card,Basra,Female,30,6.477
1405,4229,2024-03-19,Sports,Misc,2,59.71,Debit Card,Kirkuk,Male,27,50.312
1796,2714,2024-11-12,Groceries,Misc,2,70.75,Cash,Mosul,Male,32,53.493
608,6242,2024-11-25,Sports,Misc,10,49.27,Credit Card,Erbil,Female,20,24.714
509,7520,2024-03-01,Groceries,Misc,3,92.95,Debit Card,Erbil,Male,37,67.414
1244,6957,2024-05-19,Books,Textbook,1,47.7,Credit Card,Najaf,Male,55,26.422
1138,2568,2024-01-17,Books,Novel,6,62.7,Cash,Najaf,Female,39,38.017
350,8855,2024-06-26,Groceries,Misc,1,79.32,Credit Card,Najaf,Male,38,40.927
1759,7601,2024-05-02,Books,Biography,4,39.3,Debit Card,Najaf,Female,23,35.246
734,7007,2024-06-15,Books,Novel,2,40.9,Debit Card,Kirkuk,Female,53,26.616
1435,6679,2024-01-14,Books,Textbook,10,72.35,Debit Card,Mosul,Male,65,55.174
563,2731,2024-07-24,Home Decor,Candle,7,33.52,PayPal,Najaf,Male,21,25.745
1026,9788,2024-06-18,Home Decor,Vase,7,98.36,Credit Card,Baghdad,Male,46,87.352
152,5406,2024-04-29,Sports,Misc,6,93.7,Credit Card,Mosul,Female,53,81.952
1126,6680,2024-08-05,Clothing,Dress,6,49.25,Credit Card,Basra,Female,51,34.065
1448,1093,2024-04-22,Clothing,Jacket,2,25.09,Credit Card,Basra,Male,52,13.519
1083,8962,2024-12-18,Groceries,Misc,9,67.84,Cash,Mosul,Male,44,58.143
1,7551,2024-01-11,Electronics,Laptop,6,88.29,Credit Card,Najaf,Female,59,68.494
1883,4531,2024-12-14,Groceries,Misc,6,38.0,Debit Card,Najaf,Female,57,23.273
1074,4065,2024-01-07,Electronics,Laptop,3,87.71,Debit Card,Mosul,Male,65,67.17
1700,8314,2024-02-28,Books,Novel,6,14.93,Debit Card,Kirkuk,Female,49,11.464
714,6881,2024-01-09,Clothing,Jacket,1,14.6,PayPal,Erbil,Male,58,9.939
1158,1700,2024-02-17,Groceries,Misc,3,17.34,Cash,Baghdad,Male,50,11.28
1171,8789,2024-07-25,Groceries,Misc,7,21.86,Debit Card,Mosul,Male,29,13.999
299,9764,2024-08-04,Beauty,Lipstick,3,77.49,Debit Card,Basra,Male,24,56.662
1607,8387,2024-02-25,Clothing,Jeans,3,70.15,Debit Card,Kirkuk,Female,47,59.935
1558,1532,2024-08-19,Electronics,Headphones,9,50.87,Cash,Mosul,Female,53,40.526
124,2085,2024-03-26,Groceries,Misc,8,44.65,Credit Card,Erbil,Male,41,37.064
1343,8134,2024-02-07,Electronics,Camera,1,41.96,Credit Card,Najaf,Female,24,26.924
790,5717,2024-05-18,Sports,Misc,7,31.53,Credit Card,Baghdad,Female,19,21.138
1387,2460,2024-07-14,Clothing,Jeans,5,10.14,Credit Card,Mosul,Female,63,8.116
1128,1250,2024-08-19,Sports,Misc,7,8.12,Debit Card,Erbil,Male,55,5.015
1263,9373,2024-04-18,Clothing,Jacket,9,56.5,Debit Card,Baghdad,Female,48,48.19
1234,7236,2024-08-05,Electronics,Laptop,1,26.78,PayPal,Baghdad,Female,46,22.434
133,7234,2024-12-11,Books,Biography,1,79.48,Cash,Basra,Female,41,47.144
205,2548,2024-05-17,Electronics,Headphones,6,65.61,Debit Card,Basra,Female,57,36.009
1168,9202,2024-12-05,Home Decor,Vase,1,62.17,PayPal,Erbil,Female,39,35.074
1495,4288,2024-08-24,Books,Novel,5,51.67,Debit Card,Basra,Male,53,38.076
505,7016,2024-12-17,Electronics,Headphones,6,70.29,PayPal,Najaf,Male,41,42.092
1166,4208,2024-12-19,Beauty,Mascara,4,80.6,PayPal,Baghdad,Female,54,58.108
1282,2672,2024-12-16,Groceries,Misc,10,74.27,Debit Card,Najaf,Female,27,38.036
1600,5837,2023-12-28,Groceries,Misc,9,43.47,Cash,Erbil,Female,46,34.536
1662,8282,2024-06-28,Books,Cookbook,8,26.54,PayPal,Baghdad,Male,35,16.613
1352,4890,2024-05-24,Groceries,Misc,4,68.88,Cash,Kirkuk,Male,57,55.447
499,8056,2024-05-18,Electronics,Headphones,5,84.74,Credit Card,Basra,Female,36,56.428
1982,2946,2024-05-21,Groceries,Misc,9,27.33,Credit Card,Basra,Male,28,23.572
824,9689,2024-04-19,Groceries,Misc,4,99.59,Debit Card,Basra,Male,62,71.328
1573,7036,2024-06-01,Groceries,Misc,5,66.44,Cash,Baghdad,Female,25,53.482
1069,8113,2024-02-23,Groceries,Misc,3,59.74,Cash,Mosul,Male,22,40.091
431,9664,2024-10-30,Sports,Misc,6,25.03,PayPal,Basra,Female,35,21.905
1366,2338,2024-02-19,Sports,Misc,7,30.69,PayPal,Erbil,Male,24,17.308
310,4607,2024-03-27,Home Decor,Candle,8,64.28,PayPal,Erbil,Male,65,39.189
41,9598,2024-04-25,Clothing,Jeans,7,51.41,Cash,Baghdad,Male,22,38.467
233,5673,2024-04-23,Beauty,Foundation,5,85.07,Credit Card,Mosul,Male,23,70.164
197,3256,2024-12-20,Sports,Misc,9,23.81,PayPal,Kirkuk,Male,50,13.52
1098,2322,2024-09-04,Clothing,Jacket,7,73.12,Cash,Kirkuk,Male,23,47.347
349,4806,2024-12-17,Clothing,Dress,1,29.0,PayPal,Najaf,Female,42,20.862
1961,8079,2024-05-26,Electronics,Laptop,3,89.57,PayPal,Mosul,Male,42,75.454
1718,8876,2024-07-22,Books,Biography,2,53.83,Debit Card,Basra,Male,25,44.451
649,2609,2024-01-12,Home Decor,Curtains,7,44.99,Cash,Najaf,Female,48,24.873
1269,4891,2024-10-03,Sports,Misc,10,7.62,Credit Card,Kirkuk,Male,42,4.356
1116,2302,2024-04-17,Books,Cookbook,8,95.46,Credit Card,Basra,Female,64,76.761
1875,2202,2024-03-29,Groceries,Misc,8,57.95,Credit Card,Mosul,Male,21,51.462
528,8109,2024-07-12,Beauty,Perfume,8,33.38,Cash,Basra,Male,33,18.715
1892,2579,2024-07-31,Sports,Misc,5,40.32,Cash,Mosul,Male,50,21.408
447,6566,2024-11-14,Sports,Misc,9,87.35,Credit Card,Erbil,Male,19,62.63
360,4309,2024-03-07,Home Decor,Curtains,10,44.47,PayPal,Najaf,Female,24,25.624
704,1762,2024-06-20,Electronics,Camera,8,49.71,PayPal,Baghdad,Male,52,31.661
307,5765,2024-02-17,Electronics,Laptop,4,9.68,PayPal,Baghdad,Male,52,7.958
141,6894,2024-05-26,Beauty,Perfume,1,98.0,PayPal,Baghdad,Male,19,76.935
260,6594,2024-04-22,Beauty,Foundation,4,83.57,Cash,Basra,Female,61,64.754
756,5183,2024-04-23,Beauty,Foundation,3,74.16,Debit Card,Basra,Male,25,43.822
1598,2635,2024-12-02,Home Decor,Curtains,4,87.89,Credit Card,Erbil,Female,55,64.363
883,5026,2024-03-10,Home Decor,Candle,8,94.26,Debit Card,Basra,Female,32,50.971
180,6229,2024-12-12,Groceries,Misc,8,62.27,Credit Card,Kirkuk,Female,62,53.434
1534,3211,2024-09-18,Electronics,Laptop,1,59.31,Cash,Mosul,Female,36,29.703
803,5192,2024-02-04,Electronics,Headphones,5,20.6,PayPal,Mosul,Female,56,14.85
744,3601,2024-03-15,Groceries,Misc,5,43.88,Debit Card,Kirkuk,Female,38,35.451
1918,4988,2024-09-01,Beauty,Lipstick,8,60.72,PayPal,Najaf,Male,28,49.186
1300,5521,2024-05-01,Electronics,Headphones,7,9.94,PayPal,Kirkuk,Male,44,8.025
178,8903,2024-04-29,Sports,Misc,7,24.61,Credit Card,Basra,Female,49,14.051
843,7216,2024-06-12,Home Decor,Vase,3,73.16,PayPal,Kirkuk,Female,26,59.178
681,1178,2024-11-07,Beauty,Foundation,6,70.66,Credit Card,Kirkuk,Male,45,38.78
1861,4757,2024-03-19,Beauty,Foundation,4,65.17,Credit Card,Baghdad,Male,38,56.376
1537,8313,2024-01-22,Clothing,T-Shirt,9,53.17,Credit Card,Erbil,Male,32,29.702
889,7978,2024-01-18,Clothing,Dress,10,20.39,Debit Card,Baghdad,Male,27,17.143
199,6567,2024-07-07,Home Decor,Curtains,1,6.35,Cash,Kirkuk,Male,55,4.407
1646,3569,2024-04-03,Sports,Misc,5,86.47,Credit Card,Najaf,Female,33,60.006
1742,6396,2024-11-28,Sports,Misc,9,32.14,Cash,Erbil,Female,57,16.968
577,7917,2024-12-07,Home Decor,Lamp,10,70.64,Cash,Baghdad,Male,56,51.976
632,3678,2024-03-27,Clothing,Dress,10,77.17,Cash,Mosul,Female,53,57.143
644,2224,2024-04-02,Beauty,Lipstick,10,87.04,Cash,Mosul,Female,59,72.094
1254,8546,2024-08-05,Groceries,Misc,2,38.45,Debit Card,Basra,Female,63,21.546
1094,3237,2024-11-18,Clothing,T-Shirt,5,41.04,Debit Card,Erbil,Female,32,30.532
454,9142,2024-04-27,Home Decor,Lamp,3,84.93,PayPal,Najaf,Male,52,54.068
1915,8497,2024-12-20,Books,Textbook,9,66.95,Credit Card,Najaf,Female,40,35.292
1388,5284,2024-10-03,Home Decor,Candle,8,5.15,Debit Card,Basra,Male,31,4.22
657,1925,2024-03-03,Groceries,Misc,4,41.38,Debit Card,Najaf,Female,27,27.755
433,2635,2024-09-25,Home Decor,Vase,3,95.92,PayPal,Erbil,Male,28,75.015
1862,6196,2024-04-17,Clothing,Jacket,6,88.04,Credit Card,Kirkuk,Female,20,78.315
723,7049,2024-04-29,Sports,Misc,4,42.77,Debit Card,Erbil,Male,35,26.229
290,5397,2024-04-02,Clothing,Jacket,7,75.66,PayPal,Mosul,Male,28,61.913
1347,8599,2024-12-04,Groceries,Misc,10,88.31,PayPal,Kirkuk,Male,24,60.384
274,9101,2024-01-13,Books,Novel,9,8.8,Cash,Baghdad,Female,46,7.627
51,4955,2024-04-10,Home Decor,Lamp,10,18.57,Cash,Mosul,Male,20,11.558
1187,3193,2024-03-03,Sports,Misc,1,51.6,Debit Card,Mosul,Male,34,44.066
329,6349,2024-12-21,Groceries,Misc,4,95.7,PayPal,Basra,Female,47,70.412
150,9232,2024-08-14,Beauty,Lipstick,9,78.72,Debit Card,Erbil,Male,24,56.907
1461,3626,2024-07-09,Books,Novel,4,13.91,Credit Card,Basra,Female,46,7.644
219,8292,2024-02-12,Clothing,T-Shirt,1,79.66,Debit Card,Najaf,Female,27,59.097
509,1010,2024-08-15,Beauty,Mascara,10,56.73,Debit Card,Erbil,Female,45,48.229
1083,5302,2024-04-22,Sports,Misc,1,18.35,PayPal,Baghdad,Female,63,10.876
1603,5209,2024-06-04,Electronics,Camera,1,95.14,Cash,Kirkuk,Female,31,85.209
729,4379,2024-12-19,Beauty,Mascara,5,79.67,Cash,Erbil,Female,23,41.493
1978,9917,2024-04-29,Home Decor,Lamp,10,74.05,Credit Card,Najaf,Male,63,66.115
584,3908,2024-10-21,Books,Biography,8,90.27,Cash,Najaf,Male,43,72.705
1672,6381,2024-05-21,Clothing,Jeans,4,46.92,Debit Card,Erbil,Male,44,28.344
147,2621,2024-04-27,Groceries,Misc,2,65.57,Cash,Basra,Female,59,38.692
1084,2535,2024-08-21,Electronics,Headphones,3,74.32,Cash,Mosul,Female,23,62.018
1678,7793,2024-10-08,Sports,Misc,9,78.6,PayPal,Najaf,Male,41,61.912
1561,1320,2024-02-12,Sports,Misc,2,49.57,Credit Card,Najaf,Male,43,41.264
1259,2508,2024-08-31,Electronics,Camera,7,65.81,PayPal,Erbil,Male,26,40.726
1518,4126,2023-12-30,Home Decor,Curtains,9,80.6,Credit Card,Najaf,Male,20,71.547
1751,5995,2024-12-19,Beauty,Lipstick,4,30.38,Credit Card,Najaf,Male,65,18.025
538,6728,2024-07-10,Books,Biography,5,5.66,Cash,Basra,Male,49,4.669
1308,3096,2024-05-24,Sports,Misc,5,14.95,Debit Card,Erbil,Female,20,8.345
1539,6680,2024-03-30,Home Decor,Lamp,3,51.15,PayPal,Basra,Female,35,28.085
1502,1959,2024-02-04,Home Decor,Candle,1,61.74,Cash,Najaf,Male,33,41.614
27,2918,2024-11-05,Electronics,Camera,10,34.78,Credit Card,Kirkuk,Male,31,18.646
939,2688,2024-12-11,Sports,Misc,8,63.13,Cash,Kirkuk,Female,26,53.257
354,5767,2024-11-28,Home Decor,Lamp,9,96.08,Credit Card,Najaf,Male,19,60.616
13,7769,2024-07-02,Beauty,Lipstick,7,65.67,Cash,Erbil,Male,18,46.413
1929,7970,2024-03-17,Clothing,Jeans,5,66.47,Cash,Erbil,Male,28,43.224
155,5822,2024-03-01,Beauty,Perfume,10,27.92,Cash,Najaf,Male,18,22.159
1375,3706,2024-11-04,Home Decor,Lamp,10,30.82,Credit Card,Mosul,Female,49,17.043
1293,4542,2024-04-18,Beauty,Foundation,1,94.12,Credit Card,Najaf,Male,63,74.147
1331,5327,2024-01-09,Beauty,Lipstick,6,26.78,Credit Card,Najaf,Male,42,15.788
591,1096,2024-02-22,Clothing,T-Shirt,9,91.82,PayPal,Mosul,Male,34,53.317
664,5647,2024-10-22,Groceries,Misc,8,37.32,Debit Card,Najaf,Female,18,31.273
1014,9711,2024-03-18,Beauty,Lipstick,5,16.28,Debit Card,Najaf,Female,64,8.325
709,3085,2024-08-25,Clothing,Jacket,1,81.4,Debit Card,Erbil,Female,51,55.882
1553,2164,2024-06-16,Sports,Misc,4,74.11,Debit Card,Mosul,Female,39,54.475
1801,6083,2024-09-02,Home Decor,Vase,3,34.29,PayPal,Najaf,Female,37,26.872
1487,4261,2024-04-10,Beauty,Lipstick,8,48.11,Debit Card,Najaf,Male,27,26.521
158,2322,2024-02-09,Sports,Misc,3,36.85,PayPal,Baghdad,Male,47,31.306
1050,3054,2024-02-10,Clothing,T-Shirt,1,10.08,Debit Card,Mosul,Female,20,8.241
1853,4722,2024-08-08,Beauty,Perfume,3,5.05,Debit Card,Basra,Female,64,2.757
662,7082,2024-03-19,Beauty,Foundation,2,97.78,Credit Card,Kirkuk,Female,43,69.07
976,9865,2024-03-27,Home Decor,Candle,1,70.96,PayPal,Baghdad,Female,39,37.325
1344,8323,2024-06-12,Sports,Misc,6,47.1,PayPal,Najaf,Female,64,24.532
1236,1951,2024-06-08,Clothing,T-Shirt,7,55.26,PayPal,Kirkuk,Male,23,47.297
819,3923,2024-04-15,Groceries,Misc,1,33.65,Debit Card,Mosul,Female,26,16.872
454,9456,2024-04-18,Home Decor,Curtains,1,47.65,Credit Card,Erbil,Female,33,35.295
199,4588,2024-01-12,Beauty,Lipstick,8,28.48,Credit Card,Najaf,Male,22,19.34
1034,5717,2024-01-06,Groceries,Misc,2,7.68,Cash,Mosul,Male,47,5.02
1686,1522,2024-04-15,Sports,Misc,2,67.52,Debit Card,Mosul,Female,53,39.108
1181,1961,2024-09-30,Electronics,Camera,1,27.87,Cash,Kirkuk,Male,51,19.381
1543,4086,2024-08-13,Clothing,Dress,7,20.18,Debit Card,Basra,Male,35,17.79
1628,7850,2024-11-06,Home Decor,Candle,9,93.97,PayPal,Basra,Female,42,64.932
1396,2149,2024-08-13,Electronics,Camera,9,16.63,PayPal,Najaf,Female,44,11.808
1440,1750,2024-05-31,Sports,Misc,7,94.91,Credit Card,Erbil,Female,19,80.474
138,1212,2024-03-17,Sports,Misc,4,55.82,PayPal,Erbil,Female,27,44.411
1289,3814,2024-10-06,Electronics,Camera,3,19.02,Credit Card,Erbil,Male,37,13.755
420,9877,2024-03-10,Groceries,Misc,2,86.45,PayPal,Erbil,Female,34,77.104
573,4517,2024-02-12,Sports,Misc,4,83.3,Credit Card,Mosul,Female,42,44.345
482,2595,2024-11-02,Electronics,Camera,6,65.27,PayPal,Basra,Female,21,40.822
998,9856,2024-06-20,Beauty,Lipstick,10,21.13,Credit Card,Mosul,Male,37,14.848
1456,4177,2024-10-17,Beauty,Mascara,4,77.01,Debit Card,Basra,Male,28,38.938
1991,3600,2024-08-29,Electronics,Headphones,10,39.33,Debit Card,Baghdad,Male,51,32.294
422,2473,2024-03-17,Home Decor,Curtains,3,28.07,PayPal,Mosul,Female,28,17.566
171,6643,2024-11-21,Home Decor,Candle,9,55.39,PayPal,Erbil,Male,61,46.381
281,4350,2024-03-13,Home Decor,Vase,4,77.03,Credit Card,Mosul,Male,63,44.513
808,9246,2024-04-09,Home Decor,Vase,9,81.88,PayPal,Erbil,Female,31,47.941
1684,3647,2024-04-21,Electronics,Camera,7,70.33,Debit Card,Basra,Male,44,50.295
666,6579,2024-10-06,Groceries,Misc,9,97.77,Cash,Mosul,Male,44,63.663
868,5240,2024-03-22,Sports,Misc,4,49.73,PayPal,Baghdad,Male,32,36.518
748,8670,2024-02-23,Beauty,Mascara,5,5.31,Cash,Kirkuk,Male,41,3.468
1364,2981,2024-11-22,Electronics,Headphones,2,11.14,Credit Card,Baghdad,Male,19,9.716
394,3483,2024-08-04,Books,Cookbook,8,27.22,Cash,Najaf,Male,25,19.796
316,8201,2024-04-20,Beauty,Lipstick,8,77.02,Cash,Basra,Male,60,48.371
1265,4591,2024-03-31,Groceries,Misc,5,42.67,Debit Card,Erbil,Female,44,31.18
1333,4601,2024-03-29,Electronics,Smartphone,4,67.87,Debit Card,Kirkuk,Male,32,49.021
1400,1108,2024-05-25,Sports,Misc,1,30.13,Debit Card,Basra,Female,21,21.229
491,5939,2024-10-25,Sports,Misc,2,90.58,Credit Card,Mosul,Female,19,75.022
64,2499,2024-02-13,Clothing,Dress,8,75.83,Debit Card,Mosul,Female,55,66.932
312,3054,2024-08-05,Clothing,Jeans,6,39.71,PayPal,Mosul,Male,30,26.203
862,3909,2024-10-25,Home Decor,Curtains,1,41.79,PayPal,Najaf,Female,52,27.573
1473,3364,2024-11-13,Groceries,Misc,5,88.22,Credit Card,Baghdad,Female,32,58.526
1068,6262,2024-06-22,Sports,Misc,4,12.42,Debit Card,Najaf,Male,60,7.538
1998,2496,2024-09-03,Home Decor,Curtains,9,95.42,PayPal,Mosul,Male,31,84.109
1217,1489,2024-03-06,Beauty,Mascara,7,83.37,Cash,Kirkuk,Male,61,63.316
834,1650,2024-08-31,Books,Cookbook,10,65.51,Debit Card,Mosul,Female,31,34.493
1723,7383,2024-05-09,Electronics,Headphones,5,90.48,PayPal,Kirkuk,Female,25,60.209
183,8974,2024-11-24,Clothing,Jacket,6,85.85,Cash,Erbil,Female,23,58.288
741,6665,2024-07-24,Electronics,Headphones,1,97.15,PayPal,Kirkuk,Male,45,51.828
1158,5177,2024-11-18,Books,Textbook,6,62.44,Cash,Mosul,Male,27,54.641
244,8032,2024-03-13,Sports,Misc,3,95.92,PayPal,Baghdad,Male,32,49.437
761,2046,2024-03-06,Books,Biography,7,35.29,Debit Card,Erbil,Male,22,29.648
404,7655,2024-07-30,Electronics,Camera,1,94.83,Debit Card,Kirkuk,Female,21,65.636
346,1983,2024-12-16,Beauty,Perfume,5,25.85,Cash,Basra,Female,26,18.112
195,1768,2024-03-22,Beauty,Perfume,7,61.7,Debit Card,Erbil,Male,34,31.074
329,7156,2024-10-19,Groceries,Misc,1,44.35,Credit Card,Kirkuk,Female,21,28.778
1697,5293,2024-04-29,Home Decor,Curtains,6,63.85,PayPal,Kirkuk,Female,50,54.902
1904,4646,2024-03-12,Beauty,Mascara,10,65.01,PayPal,Kirkuk,Male,60,34.23
1871,1822,2024-04-16,Groceries,Misc,1,75.22,Debit Card,Kirkuk,Female,25,63.972
1748,1862,2024-11-14,Clothing,Jacket,2,14.6,Credit Card,Baghdad,Male,62,11.235
1297,4059,2024-12-01,Groceries,Misc,9,30.61,Cash,Baghdad,Female,22,20.21
1178,7893,2024-09-08,Books,Cookbook,6,80.96,Debit Card,Kirkuk,Female,47,49.752
261,9306,2024-05-04,Home Decor,Candle,9,42.68,Credit Card,Erbil,Female,57,31.048
719,3390,2024-04-12,Books,Textbook,6,93.7,PayPal,Najaf,Male,19,56.777
1743,4382,2024-02-18,Groceries,Misc,8,70.51,Credit Card,Basra,Male,61,58.322
1837,9883,2024-04-13,Books,Biography,4,11.1,Debit Card,Mosul,Male,58,8.965
37,6891,2024-02-21,Groceries,Misc,1,79.46,Credit Card,Kirkuk,Male,42,47.659
271,4606,2024-05-02,Books,Novel,7,69.97,Credit Card,Basra,Male,43,62.406
961,4708,2024-01-08,Sports,Misc,6,30.34,Debit Card,Erbil,Female,53,20.922
1129,8530,2024-01-18,Beauty,Mascara,1,43.25,Cash,Kirkuk,Female,51,24.073
353,6770,2024-08-11,Sports,Misc,6,33.86,PayPal,Mosul,Female,33,28.314
1596,5583,2024-03-10,Sports,Misc,2,48.17,PayPal,Mosul,Male,60,34.293
668,6772,2024-05-23,Electronics,Camera,1,54.56,Cash,Erbil,Female,45,33.153
1737,4813,2024-12-21,Beauty,Perfume,4,60.32,Credit Card,Baghdad,Female,53,30.957
112,2199,2024-02-12,Clothing,Dress,10,61.81,Cash,Baghdad,Male,38,40.527
1043,8589,2024-09-03,Sports,Misc,6,9.87,Debit Card,Najaf,Male,43,7.036
1842,2950,2024-05-04,Groceries,Misc,3,17.48,Cash,Mosul,Female,25,13.867
1196,7998,2024-05-02,Clothing,T-Shirt,8,14.9,PayPal,Basra,Male,37,10.199
1629,8098,2024-12-09,Home Decor,Curtains,3,25.39,Debit Card,Najaf,Female,47,19.667
122,4146,2024-08-11,Sports,Misc,5,73.91,Debit Card,Najaf,Male,45,40.751
440,5820,2024-07-09,Groceries,Misc,9,17.0,Cash,Erbil,Male,40,8.944
1484,1379,2024-08-30,Books,Novel,6,57.9,PayPal,Erbil,Female,40,48.99
667,2781,2024-10-18,Beauty,Mascara,4,71.31,Debit Card,Erbil,Female,59,37.288
1580,6758,2024-06-15,Home Decor,Curtains,3,68.25,PayPal,Baghdad,Female,33,49.396
236,2970,2024-04-09,Clothing,Dress,3,24.13,PayPal,Mosul,Female,28,21.42
1350,7417,2024-04-11,Groceries,Misc,2,6.52,PayPal,Erbil,Male,28,3.568
1561,4360,2024-10-25,Home Decor,Lamp,8,16.5,Cash,Erbil,Female,40,13.058
1550,3367,2024-01-27,Groceries,Misc,6,79.25,Debit Card,Baghdad,Male,34,59.323
1933,9062,2024-06-26,Sports,Misc,4,97.82,Debit Card,Erbil,Female,21,75.389
1059,5258,2024-01-23,Electronics,Headphones,8,23.4,PayPal,Najaf,Male,27,13.704
1848,2265,2024-03-27,Home Decor,Vase,8,53.26,Cash,Erbil,Male,40,39.494
1536,9004,2024-02-03,Groceries,Misc,8,75.52,Credit Card,Basra,Male,30,52.411
1861,7638,2024-01-14,Groceries,Misc,6,9.65,Cash,Basra,Female,59,4.914
1037,5642,2024-02-07,Sports,Misc,2,92.07,Credit Card,Mosul,Female,50,60.597
869,9127,2024-01-24,Beauty,Mascara,10,43.2,Credit Card,Mosul,Female,20,32.083
589,6222,2024-09-22,Beauty,Mascara,10,29.21,Debit Card,Erbil,Female,40,25.559
527,4703,2024-10-01,Clothing,Dress,1,26.72,Cash,Erbil,Male,47,15.911
356,9440,2024-09-25,Electronics,Headphones,7,58.6,Credit Card,Baghdad,Male,64,36.502
1119,2423,2024-11-30,Clothing,Jacket,7,55.85,Debit Card,Baghdad,Male,47,42.48
40,1823,2024-10-30,Beauty,Perfume,2,71.02,Credit Card,Baghdad,Female,59,53.416
322,2118,2024-04-23,Beauty,Lipstick,3,81.96,PayPal,Mosul,Male,22,73.441
1638,6316,2024-07-31,Sports,Misc,1,43.09,Debit Card,Baghdad,Female,43,31.778
182,1423,2024-09-04,Groceries,Misc,3,93.41,Cash,Najaf,Male,25,83.373
74,4179,2024-09-01,Electronics,Smartphone,9,47.57,Credit Card,Basra,Male,65,40.599
757,8567,2024-10-09,Home Decor,Vase,6,79.47,PayPal,Erbil,Male,19,64.687
1004,7998,2024-04-13,Sports,Misc,5,76.14,Cash,Basra,Female,63,38.129
1979,5425,2024-09-26,Sports,Misc,10,93.53,Credit Card,Kirkuk,Male,49,74.587
633,9305,2024-06-09,Books,Novel,5,69.25,Cash,Kirkuk,Male,27,37.311
